Topic ID,Topic Name,Chapter,Subsection,Problem Number,Problem Title,URL,Difficulty,Is Premium
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),3063,鏈表頻率,https://leetcode.com/problems/linked-list-frequency/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),203,移除鏈表元素,https://leetcode.com/problems/remove-linked-list-elements/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),3217,從鏈表中移除在陣列中存在的節點,https://leetcode.com/problems/delete-nodes-from-linked-list-present-in-array/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),83,刪除排序鏈表中的重複元素,https://leetcode.com/problems/remove-duplicates-from-sorted-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),82,刪除排序鏈表中的重複元素 II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),237,刪除鏈表中的節點,https://leetcode.com/problems/delete-node-in-a-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1669,合併兩個鏈表,https://leetcode.com/problems/merge-in-between-linked-lists/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2487,從鏈表中移除節點,https://leetcode.com/problems/remove-nodes-from-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1836,從未排序的鍊表中移除重複元素,https://leetcode.com/problems/remove-duplicates-from-an-unsorted-linked-list/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2807,在鏈表中插入最大公約數,https://leetcode.com/problems/insert-greatest-common-divisors-in-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),147,對鏈表進行插入排序,https://leetcode.com/problems/insertion-sort-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),708,循環有序列表的插入,https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2046,給依照絕對值排序的鏈表排序,https://leetcode.com/problems/sort-linked-list-already-sorted-using-absolute-values/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),206,反轉鏈表,https://leetcode.com/problems/reverse-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),92,反轉鏈表 II,https://leetcode.com/problems/reverse-linked-list-ii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),24,兩兩交換鏈表中的節點,https://leetcode.com/problems/swap-nodes-in-pairs/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),25,K 個一組翻轉鏈表,https://leetcode.com/problems/reverse-nodes-in-k-group/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2074,反轉偶數長度組的節點,https://leetcode.com/problems/reverse-nodes-in-even-length-groups/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),19,刪除鏈表的倒數第 N 個結點,https://leetcode.com/problems/remove-nth-node-from-end-of-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),61,旋轉鏈表,https://leetcode.com/problems/rotate-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1721,交換鏈表中的節點,https://leetcode.com/problems/swapping-nodes-in-a-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1474,刪除鏈表 M 個節點之後的 N 個節點,https://leetcode.com/problems/delete-n-nodes-after-m-nodes-of-a-linked-list/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),876,鏈表的中間結點,https://leetcode.com/problems/middle-of-the-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2095,刪除鏈表的中間節點,https://leetcode.com/problems/delete-the-middle-node-of-a-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),234,回文鏈表,https://leetcode.com/problems/palindrome-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2130,鏈表最大孿生和,https://leetcode.com/problems/maximum-twin-sum-of-a-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),143,重排鏈表,https://leetcode.com/problems/reorder-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),141,環形鏈表,https://leetcode.com/problems/linked-list-cycle/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),142,環形鏈表 II,https://leetcode.com/problems/linked-list-cycle-ii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),457,環形陣列是否存在循環,https://leetcode.com/problems/circular-array-loop/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2674,拆分循環鏈表,https://leetcode.com/problems/split-a-circular-linked-list/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),287,尋找重複數,https://leetcode.com/problems/find-the-duplicate-number/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),328,奇偶鏈表,https://leetcode.com/problems/odd-even-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),86,分隔鏈表,https://leetcode.com/problems/partition-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),160,相交鏈表,https://leetcode.com/problems/intersection-of-two-linked-lists/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2,兩數相加,https://leetcode.com/problems/add-two-numbers/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),445,兩數相加 II,https://leetcode.com/problems/add-two-numbers-ii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2816,以鏈表形式表示翻倍的數字,https://leetcode.com/problems/double-a-number-represented-as-a-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),21,合併兩個有序鏈表,https://leetcode.com/problems/merge-two-sorted-lists/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),369,給單鏈表加一,https://leetcode.com/problems/plus-one-linked-list/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1634,求兩個多項式鍊錶的和,https://leetcode.com/problems/add-two-polynomials-represented-as-linked-lists/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),23,合併 K 個升序鏈表,https://leetcode.com/problems/merge-k-sorted-lists/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),148,排序鏈表,https://leetcode.com/problems/sort-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1019,鏈表中的下一個更大節點,https://leetcode.com/problems/next-greater-node-in-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1171,從鏈表中刪去總和值為零的連續節點,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),707,設計鏈表,https://leetcode.com/problems/design-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),146,LRU 快取,https://leetcode.com/problems/lru-cache/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),460,LFU 快取,https://leetcode.com/problems/lfu-cache/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),432,全 O(1) 的數據結構,https://leetcode.com/problems/all-oone-data-structure/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1206,設計跳表,https://leetcode.com/problems/design-skiplist/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),138,隨機鏈表的複製,https://leetcode.com/problems/copy-list-with-random-pointer/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),382,鏈表隨機節點,https://leetcode.com/problems/linked-list-random-node/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),430,扁平化多級雙向鏈表,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1265,逆序列印不可變鏈表,https://leetcode.com/problems/print-immutable-linked-list-in-reverse/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),144,二元樹的前序遍歷,https://leetcode.com/problems/binary-tree-preorder-traversal/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),94,二元樹的中序遍歷,https://leetcode.com/problems/binary-tree-inorder-traversal/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),145,二元樹的後序遍歷,https://leetcode.com/problems/binary-tree-postorder-traversal/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),872,葉子相似的樹,https://leetcode.com/problems/leaf-similar-trees/,1288,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),404,左葉子之和,https://leetcode.com/problems/sum-of-left-leaves/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),671,二元樹中第二小的節點,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1469,尋找所有的獨生節點,https://leetcode.com/problems/find-all-the-lonely-nodes/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1214,尋找兩棵二元搜尋樹之和,https://leetcode.com/problems/two-sum-bsts/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2764,陣列是否表示某二元樹的前序遍歷,https://leetcode.com/problems/is-array-a-preorder-of-some-binary-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),104,二元樹的最大深度,https://leetcode.com/problems/maximum-depth-of-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),111,二元樹的最小深度,https://leetcode.com/problems/minimum-depth-of-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),112,路徑總和,https://leetcode.com/problems/path-sum/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),129,求根節點到葉節點數字之和,https://leetcode.com/problems/sum-root-to-leaf-numbers/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),199,二元樹的右視圖,https://leetcode.com/problems/binary-tree-right-side-view/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1448,統計二元樹中好節點的數目,https://leetcode.com/problems/count-good-nodes-in-binary-tree/,1360,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1457,二元樹中的偽回文路徑,https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree/,1405,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1315,祖父節點值為偶數的節點和,https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent/,1427,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),988,從葉結點開始的最小字符串,https://leetcode.com/problems/smallest-string-starting-from-leaf/,1429,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1026,節點與其祖先之間的最大差值,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/,1446,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1022,從根到葉的二進位數之和,https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers/,1462,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),623,在二元樹中增加一行,https://leetcode.com/problems/add-one-row-to-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1372,二元樹中最長的交錯路徑,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/,1713,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),971,翻轉二元樹以匹配先序遍歷,https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal/,1787,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2689,從 Rope 樹中提取第 K 個字符,https://leetcode.com/problems/extract-kth-character-from-the-rope-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),298,二元樹最長連續序列,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1430,判斷給定的序列是否為二元樹從根到葉的路徑,https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),545,二元樹的邊界,https://leetcode.com/problems/boundary-of-binary-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),104,二元樹的最大深度,https://leetcode.com/problems/maximum-depth-of-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),111,二元樹的最小深度,https://leetcode.com/problems/minimum-depth-of-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),965,單值二元樹,https://leetcode.com/problems/univalued-binary-tree/,1178,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),100,相同的樹,https://leetcode.com/problems/same-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),101,對稱二元樹,https://leetcode.com/problems/symmetric-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),951,翻轉等價二元樹,https://leetcode.com/problems/flip-equivalent-binary-trees/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1379,找出克隆二叉樹中的相同節點,https://leetcode.com/problems/find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),110,平衡二元樹,https://leetcode.com/problems/balanced-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),226,翻轉二元樹,https://leetcode.com/problems/invert-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),617,合併二元樹,https://leetcode.com/problems/merge-two-binary-trees/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2331,計算布林二叉樹的值,https://leetcode.com/problems/evaluate-boolean-binary-tree/,1304,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),508,出現次數最多的子樹元素和,https://leetcode.com/problems/most-frequent-subtree-sum/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),563,二元樹的坡度,https://leetcode.com/problems/binary-tree-tilt/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),606,根據二叉樹建立字符串,https://leetcode.com/problems/construct-string-from-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2265,統計值等於子樹平均值的節點數,https://leetcode.com/problems/count-nodes-equal-to-average-of-subtree/,1473,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1026,節點與其祖先之間的最大差值,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),3319,第 K 大的完美二叉子樹的大小,https://leetcode.com/problems/k-th-largest-perfect-subtree-size-in-binary-tree/,1603,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1339,分裂二元樹的最大乘積,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree/,1675,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1372,二元樹中最長的交錯路徑,https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/,1713,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1145,二元樹著色遊戲,https://leetcode.com/problems/binary-tree-coloring-game/,1741,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),572,另一棵樹的子樹,https://leetcode.com/problems/subtree-of-another-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1530,好葉子節點對的數量,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),298,二元樹最長連續序列,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),250,統計同值子樹,https://leetcode.com/problems/count-univalue-subtrees/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1973,值等於子節點值總和的節點數量,https://leetcode.com/problems/count-nodes-equal-to-sum-of-descendants/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),663,均勻樹劃分,https://leetcode.com/problems/equal-tree-partition/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1120,子樹的最大平均值,https://leetcode.com/problems/maximum-average-subtree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2792,計算足夠大的節點數,https://leetcode.com/problems/count-nodes-that-are-great-enough/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),333,最大二元搜尋子樹,https://leetcode.com/problems/largest-bst-subtree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),366,尋找二元樹的葉子節點,https://leetcode.com/problems/find-leaves-of-binary-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),156,上下翻轉二元樹,https://leetcode.com/problems/binary-tree-upside-down/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1612,檢查兩棵二元表達式樹是否等價,https://leetcode.com/problems/check-if-two-expression-trees-are-equivalent/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),814,二元樹剪枝,https://leetcode.com/problems/binary-tree-pruning/,1380,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1325,刪除給定值的葉子節點,https://leetcode.com/problems/delete-leaves-with-a-given-value/,1407,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1110,刪點成林,https://leetcode.com/problems/delete-nodes-and-return-forest/,1511,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),538,把二元搜尋樹轉換為累加樹,https://leetcode.com/problems/convert-bst-to-greater-tree/,1375,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1038,從二元搜尋樹到更大和樹,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),865,具有所有最深節點的最小子樹,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes/,1534,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),1080,根到葉路徑上的不足節點,https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths/,1805,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),543,二叉樹的直徑,https://leetcode.com/problems/diameter-of-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),687,最長同值路徑,https://leetcode.com/problems/longest-univalue-path/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),124,二叉樹中的最大路徑和,https://leetcode.com/problems/binary-tree-maximum-path-sum/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.1 鏈表基礎 (Linked List Basics),2385,感染二元樹所需的總時間,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected/,1711,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),549,二元樹最長連續序列 II,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),257,二元樹的所有路徑,https://leetcode.com/problems/binary-tree-paths/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),113,路徑總和 II,https://leetcode.com/problems/path-sum-ii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),437,路徑總和 III,https://leetcode.com/problems/path-sum-iii/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),235,二元搜尋樹的最近公共祖先,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),236,二叉樹的最近公共祖先,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),1123,最深葉節點的最近公共祖先,https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves/,1607,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),2096,從二元樹一個節點到另一個節點每一步的方向,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another/,1805,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),1740,求二元樹中的距離,https://leetcode.com/problems/find-distance-in-a-binary-tree/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),1644,二叉樹的最近公共祖先 II,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-ii/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),1650,二叉樹的最近公共祖先 III,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iii/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),1676,二叉樹的最近公共祖先 IV,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree-iv/,,TRUE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),700,二元搜尋樹中的搜尋,https://leetcode.com/problems/search-in-a-binary-search-tree/,,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),530,二元搜尋樹的最小絕對差,https://leetcode.com/problems/minimum-absolute-difference-in-bst/,1303,FALSE
11,鏈結串列、樹與回溯,一、鏈表 (Linked List),§1.2 快慢指針 (Fast & Slow Pointers),783,二元搜尋樹節點最小距離,https://leetcode.com/problems/minimum-distance-between-bst-nodes/,,FALSE
